update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
41.0,885.1335258483887,512.0,-4.363897800445557,-213.0226593017578,-10.135682106018066,0.0078125,4.0,-542.5105743408203,121.5,1445376.0,-0.01702261927227179,266.85633595784503,3.5848395903905232,0.184791782250007,0.20755208333333333,133.37529703776042,941.0
42.0,901.3386740684509,512.0,-3.7949914932250977,-216.8815460205078,-6.550877094268799,0.005859375,3.0,-613.5103963216146,157.0,1446912.0,-0.02190876645036042,62.74505729675293,3.5844192504882812,0.24973209351301193,0.26640625,31.314775403340658,942.0
43.0,941.697024345398,512.0,-3.5175304412841797,-181.92897033691406,-8.007015228271484,0.005859375,3.0,-543.41845703125,147.66666666666666,1448448.0,0.002315718246002992,398.9536458333333,3.592481517791748,0.26845452437798184,0.2365234375,199.443212890625,943.0
44.0,972.2774732112885,512.0,-3.080514669418335,-193.2392120361328,-5.5132880210876465,0.00390625,2.0,-749.6849975585938,239.5,1449984.0,-0.003981342570235332,277.3263107299805,3.5968509197235106,0.16661820312341055,0.20618489583333333,138.6232042948405,944.0
45.0,999.6072750091553,512.0,-3.632995843887329,-196.96246337890625,-9.671639442443848,0.00390625,2.0,-606.4061737060547,128.0,1451520.0,-0.013470513001084327,206.82650655110677,3.5950735251108807,0.36036456127961475,0.3094401041666667,103.3638323465983,945.0
46.0,1022.944322347641,512.0,-3.250274658203125,-196.4141845703125,-3.42050838470459,0.00390625,2.0,-574.6819915771484,144.5,1453056.0,-0.011757774588962397,131.8454729715983,3.598762265841166,0.20229503239194552,0.23984375,65.87499046325684,946.0
47.0,1054.332982301712,512.0,-4.350252151489258,-217.1202392578125,-7.2459564208984375,0.0078125,4.0,-417.79444122314453,85.75,1454592.0,-0.0020342557380596798,126.72004699707031,3.600816345214844,0.27655541300773623,0.2552083333333333,63.321981557210286,947.0
48.0,1084.0063948631287,512.0,-3.593465805053711,-195.2782440185547,-6.681060314178467,0.005859375,3.0,-588.2376403808594,160.0,1456128.0,-0.004271494348843893,195.26568145751952,3.600962527592977,0.31812542031208674,0.2784505208333333,97.59255828857422,948.0
49.0,1124.5515797138214,512.0,-4.5788092613220215,-220.11167907714844,-4.185877323150635,0.009765625,5.0,-466.09990844726565,101.4,1457664.0,-0.012513694788018863,22.61528148651123,3.604172682762146,0.2215220217903455,0.16178385416666666,11.259085273742675,949.0
50.0,1158.2192549705505,512.0,-2.235056161880493,-150.1305389404297,3.55373477935791,0.00390625,2.0,-395.4024200439453,190.0,1459200.0,0.02066722142820557,264.69349670410156,3.6049625873565674,0.2662642960747083,0.25169270833333335,132.33136494954428,950.0,-514.019873046875,182.82117334981808,118.8,0.0,1.0,0.0,0.0
51.0,1229.2386746406555,512.0,-3.851072311401367,-213.8099365234375,-7.811374664306641,0.005859375,3.0,-599.1543579101562,145.66666666666666,1460736.0,-0.009097292615721623,176.27561899820964,3.606431500116984,0.319846207400163,0.24244791666666668,88.09264806111653,951.0
52.0,1247.8761479854584,512.0,-1.2182332277297974,-99.58075714111328,2.0705618858337402,0.0,0.0,0.0,0.0,1462272.0,0.0005821110680699348,67.08094584147135,3.6102206389109295,0.059810862441857654,0.27975260416666664,33.50495249430339,952.0
53.0,1257.7395808696747,512.0,-3.89410138130188,-214.41943359375,-6.037748336791992,0.005859375,3.0,-524.8984578450521,118.33333333333333,1463808.0,-0.015190874924883246,85.7022933959961,3.61156964302063,0.11862198238571485,0.19622395833333334,42.799839909871416,953.0
54.0,1265.2046909332275,512.0,-2.2075388431549072,-115.92675018310547,-5.171787738800049,0.001953125,1.0,-397.6607971191406,67.0,1465344.0,-0.008294125304867823,130.27333552042643,3.6143327156702676,0.10380424745380878,0.2659505208333333,65.09222997029623,954.0
55.0,1273.1630136966705,512.0,-3.58516001701355,-197.6364288330078,-7.873912811279297,0.00390625,2.0,-469.5813293457031,103.5,1466880.0,-0.004378977526600162,165.14702911376952,3.61648903687795,0.333110386133194,0.3009765625,82.5329704284668,955.0
56.0,1282.499656677246,512.0,-4.478214740753174,-216.6306610107422,-2.4774467945098877,0.009765625,5.0,-440.9173217773438,95.4,1468416.0,-0.0072818931192159654,25.7326052347819,3.613114333152771,0.2372818221648534,0.226953125,12.822889582316082,956.0
