update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
1.0,9.832436323165894,512.0,-3.4603116512298584,-186.1525421142578,-16.00998878479004,0.00390625,2.0,-762.8392639160156,213.0,1383936.0,-0.006781343122323354,766.1769104003906,3.506561819712321,0.038090135995298625,0.2508463541666667,383.04660949707034,901.0
2.0,24.48138451576233,512.0,-3.116353750228882,-143.82440185546875,-10.359312057495117,0.00390625,2.0,-623.0328063964844,129.0,1385472.0,-0.0037255946546792982,467.7146250406901,3.514831471443176,0.037663335477312404,0.2107421875,233.8184371948242,902.0
1.0,8.022563695907593,512.0,-4.325317859649658,-195.2825469970703,-16.01669692993164,0.0078125,4.0,-526.245246887207,117.25,1383936.0,-0.002063599942872922,335.6997375488281,3.500760777791341,0.022753820413102706,0.187890625,167.81279907226562,901.0
2.0,14.462419509887695,512.0,-2.4821157455444336,-154.96263122558594,-6.933119297027588,0.001953125,1.0,-836.779296875,225.0,1385472.0,-0.005466479063034058,342.93076782226564,3.4978555123011272,0.04738317473481099,0.23430989583333334,171.42493794759113,902.0
3.0,20.115496158599854,512.0,-5.084249496459961,-200.9001922607422,-45.50724411010742,0.00390625,2.0,-1268.6390686035156,242.5,1387008.0,0.0019022207551946243,4818.554801432291,3.5001315673192344,0.031158352208634218,0.22552083333333334,2409.244392903646,903.0
4.0,25.903839111328125,512.0,-3.643098831176758,-184.45347595214844,-13.606823921203613,0.00390625,2.0,-610.8727111816406,132.5,1388544.0,-0.0060660024483998615,387.07854715983075,3.4974443038304646,0.043178087752312425,0.21888020833333333,193.49823303222655,904.0
5.0,32.7726948261261,512.0,-5.253464221954346,-218.6888427734375,-12.542091369628906,0.01171875,6.0,-433.1268310546875,79.16666666666667,1390080.0,-0.002441945082197587,133.45007044474283,3.496454660097758,0.03455739378308256,0.19036458333333334,66.68762741088867,905.0
6.0,39.81008005142212,512.0,-3.581916093826294,-181.42877197265625,-19.11970329284668,0.00390625,2.0,-817.4573669433594,220.5,1391616.0,-0.004568287171423435,676.8750223795573,3.500392945607503,0.03463546559214592,0.2353515625,338.39793904622394,906.0
7.0,46.51207447052002,512.0,-3.490449905395508,-143.6162872314453,-25.117416381835938,0.001953125,1.0,-1434.9691162109375,317.0,1393152.0,-0.007771299468974272,2359.482312011719,3.5033892075220745,0.4141653618464867,0.2296875,1179.698350016276,907.0
8.0,53.77484321594238,512.0,-4.3836236000061035,-181.8412628173828,-28.786544799804688,0.00390625,2.0,-493.3367156982422,105.0,1394688.0,0.002630506828427315,2899.579239908854,3.510166875521342,0.05427476273228725,0.31126302083333335,1449.7571451822917,908.0
9.0,59.606741428375244,512.0,-4.008829593658447,-162.71722412109375,-18.330333709716797,0.005859375,3.0,-556.6611328125,116.66666666666667,1396224.0,-0.011257630586624146,1782.1450317382812,3.5186249732971193,0.023869409955417118,0.24733072916666668,891.0260823567709,909.0
10.0,65.21388101577759,512.0,-3.503498077392578,-170.47108459472656,-14.58288860321045,0.00390625,2.0,-646.8629760742188,163.0,1397760.0,0.001348347682505846,462.54893595377604,3.522393838564555,0.028108166934301456,0.21009114583333333,231.24059295654297,910.0,-528.2621856689453,231.69476475602005,185.0,0.0,0.8,0.0,1.0
11.0,82.65220999717712,512.0,-4.296846866607666,-193.2008819580078,-14.19473934173584,0.0078125,4.0,-480.8042678833008,103.25,1399296.0,0.008866896573454141,358.0544708251953,3.5230019092559814,0.06073257368989289,0.25078125,179.0008748372396,911.0
12.0,90.10769629478455,512.0,-4.156361103057861,-183.8852081298828,-14.180038452148438,0.0078125,4.0,-513.4010543823242,120.25,1400832.0,-0.005144261165211598,369.8893534342448,3.5225263913472493,0.013501864857971668,0.13938802083333332,184.90430704752603,912.0
13.0,97.54251909255981,512.0,-4.949091911315918,-205.8618621826172,-25.03288459777832,0.0078125,4.0,-587.4561767578125,111.75,1402368.0,-0.011003469489514828,1067.4542012532552,3.533259137471517,0.04524608679736654,0.18111979166666667,533.6807596842448,913.0
14.0,104.01506781578064,512.0,-6.133869171142578,-211.5348663330078,-56.00752639770508,0.005859375,3.0,-998.0564168294271,150.0,1403904.0,-0.011140477067480484,5571.091927083334,3.54244491259257,0.017079600133001804,0.15032552083333334,2785.4993896484375,914.0
15.0,109.40810561180115,512.0,-4.679670810699463,-205.0919647216797,-25.778871536254883,0.005859375,3.0,-567.0404052734375,124.66666666666667,1405440.0,-0.0008465294726192951,1413.763545735677,3.541266449292501,0.02626532334834337,0.20657552083333333,706.8455291748047,915.0
16.0,115.08366966247559,512.0,-4.772511959075928,-208.93109130859375,-12.903164863586426,0.009765625,5.0,-474.63502807617186,97.0,1406976.0,-0.005912138211230437,107.91595306396485,3.54124907652537,0.018215003081907828,0.15221354166666667,53.91665115356445,916.0
17.0,122.41528391838074,512.0,-5.1837310791015625,-221.3209686279297,-18.467008590698242,0.009765625,5.0,-499.10236206054685,91.2,1408512.0,-0.006266337757309278,366.7927205403646,3.547377602259318,0.028027711750473826,0.2634765625,183.35462036132813,917.0
18.0,129.30327582359314,512.0,-4.8146281242370605,-212.6162109375,-12.6848783493042,0.009765625,5.0,-490.3611633300781,101.4,1410048.0,0.001383143151178956,106.61704126993816,3.5523622115453084,0.015189692028798163,0.1509765625,53.274380111694335,918.0
19.0,136.52695608139038,512.0,-4.4002556800842285,-212.2903594970703,-12.445762634277344,0.0078125,4.0,-528.6372222900391,114.75,1411584.0,-0.005640759575180709,117.09548594156901,3.5468297004699707,0.05405975634542604,0.1853515625,58.50663375854492,919.0
20.0,144.70597052574158,512.0,-4.370609283447266,-207.026123046875,-12.364940643310547,0.0078125,4.0,-523.6324920654297,113.75,1413120.0,-0.007288726574430863,157.3813232421875,3.5404895385106405,0.018709217198193073,0.17545572916666666,78.64796841939291,920.0,-618.5266876220703,244.2678569493494,271.0,0.0,0.8,0.2,0.0
21.0,165.30879020690918,512.0,-4.339175224304199,-203.185791015625,-12.701874732971191,0.0078125,4.0,-529.1997222900391,117.5,1414656.0,-0.006084878253750503,194.3810582478841,3.536868103345235,0.019072137967062492,0.21223958333333334,97.14907531738281,921.0
22.0,172.92226719856262,512.0,-3.7499072551727295,-165.3921356201172,-24.99286460876465,0.00390625,2.0,-841.2156372070312,218.0,1416192.0,-0.003495381772518158,1298.9823689778646,3.543916090329488,0.02183485438581556,0.17864583333333334,649.4522440592448,922.0
23.0,179.7043740749359,512.0,-5.384454250335693,-221.660400390625,-37.32000732421875,0.005859375,3.0,-848.0267537434896,141.66666666666666,1417728.0,-0.01933933192243179,4593.220524088541,3.552190327644348,0.023783958920588096,0.14889322916666667,2296.555411783854,923.0
24.0,186.6792290210724,512.0,-4.34850549697876,-204.4857177734375,-12.323436737060547,0.0078125,4.0,-525.3359298706055,115.0,1419264.0,0.07694437087823948,190.0953348795573,3.5585495313008626,0.07501762119742732,0.3270182291666667,95.08902587890626,924.0
25.0,193.64677929878235,512.0,-4.187220096588135,-184.9037322998047,-17.44390296936035,0.005859375,3.0,-524.202392578125,117.66666666666667,1420800.0,-0.005829617520794273,762.8172729492187,3.5625030914942424,0.02455249206783871,0.18059895833333334,381.3671834309896,925.0
26.0,199.03253388404846,512.0,-3.0241496562957764,-163.86155700683594,-10.648538589477539,0.00390625,2.0,-712.0181884765625,230.5,1422336.0,-0.0042645952043433985,545.2612803141276,3.567525053024292,0.02944325329735875,0.26712239583333336,272.59070078531903,926.0
27.0,205.54574871063232,512.0,-4.469130992889404,-200.6777801513672,-24.154481887817383,0.005859375,3.0,-738.9043782552084,161.0,1423872.0,-0.014952092369397482,946.7293701171875,3.575175428390503,0.028221871020893255,0.18326822916666666,473.3139689127604,927.0
28.0,212.85974764823914,512.0,-5.332587718963623,-221.0185089111328,-28.485761642456055,0.0078125,4.0,-649.0907592773438,114.25,1425408.0,-0.01289717659043769,1736.2812622070312,3.5790673096974692,0.2509664456049601,0.20390625,868.0919392903646,928.0
29.0,220.57527565956116,512.0,-4.827475070953369,-207.82630920410156,-36.62392807006836,0.00390625,2.0,-1089.2115783691406,204.0,1426944.0,-0.010706677815566461,3117.459716796875,3.5903419494628905,0.07047243639826775,0.28977864583333335,1558.683260091146,929.0
30.0,227.24986052513123,512.0,-3.721942901611328,-176.7300262451172,-21.939184188842773,0.00390625,2.0,-795.1422729492188,200.5,1428480.0,-0.01196389460625748,1306.954366048177,3.596086327234904,0.020803802429387966,0.14934895833333334,653.4292724609375,930.0,-581.9756164550781,263.31476281308153,252.0,0.0,0.8,0.2,0.0
31.0,247.87403631210327,512.0,-4.961484432220459,-214.478515625,-22.870943069458008,0.0078125,4.0,-617.8788681030273,121.0,1430016.0,-0.01880307689619561,1172.1017517089845,3.595990753173828,0.0634119008978208,0.2642578125,585.9961252848308,931.0
32.0,253.84003472328186,512.0,-3.9573428630828857,-199.586181640625,-22.44289207458496,0.00390625,2.0,-914.8191833496094,217.0,1431552.0,-0.007714312647779783,689.6286539713542,3.5965409755706785,0.08903391137719155,0.23385416666666667,344.77065022786456,932.0
33.0,263.32497453689575,512.0,-2.71810245513916,-157.82472229003906,-8.406269073486328,0.001953125,1.0,-809.4299926757812,254.0,1433088.0,-0.010604150888199607,508.1795166015625,3.597917826970418,0.07939351176222166,0.2224609375,254.04317576090494,933.0
34.0,275.73450565338135,512.0,-4.137761116027832,-195.7229461669922,-18.49912452697754,0.005859375,3.0,-680.6609191894531,160.33333333333334,1434624.0,0.08738892273977399,528.333149210612,3.596853574117025,0.1775186022122701,0.33151041666666664,264.21799621582034,934.0
35.0,288.55208444595337,512.0,-4.0687079429626465,-182.25640869140625,-11.172837257385254,0.0078125,4.0,-491.9911422729492,117.0,1436160.0,-0.007571718733136852,468.3320770263672,3.5930708169937136,0.08682567290961743,0.2376953125,234.122536722819,935.0
36.0,300.64555978775024,512.0,-3.7297122478485107,-185.6525421142578,-11.209095001220703,0.005859375,3.0,-579.7783711751302,146.66666666666666,1437696.0,3.564575066169103e-05,382.034375,3.593072287241618,0.04718509782105684,0.20436197916666668,190.98129272460938,936.0
37.0,312.8170974254608,512.0,-4.558809280395508,-199.96388244628906,-24.331636428833008,0.005859375,3.0,-642.2635599772135,128.66666666666666,1439232.0,-0.010804462153464556,1257.4921549479166,3.593130580584208,0.18438549960652986,0.2903645833333333,628.699321492513,937.0
38.0,325.22281789779663,512.0,-2.086745500564575,-129.61647033691406,-6.280623912811279,0.001953125,1.0,-922.2012329101562,450.0,1440768.0,-0.0027677973732352255,267.93379567464194,3.5952745993932087,0.04958452864860495,0.16953125,133.9281778971354,938.0
39.0,337.53714776039124,512.0,-1.5847907066345215,-132.37928771972656,0.20957183837890625,0.0,0.0,0.0,0.0,1442304.0,-0.013209984886149566,690.5391967773437,3.5967137018839517,0.14980671977003415,0.2203125,345.2204193115234,939.0
40.0,349.99755215644836,512.0,-2.311335802078247,-158.15328979492188,-2.022620439529419,0.001953125,1.0,-356.1163330078125,56.0,1443840.0,-0.011902058636769653,384.51560465494794,3.594696068763733,0.1590485284725825,0.2552734375,192.20995330810547,940.0,-1022.4338806152343,385.47967471086974,560.8,0.0,0.2,0.8,0.0
41.0,422.8441004753113,512.0,-2.4615089893341064,-159.0906524658203,-13.710785865783691,0.0,0.0,0.0,0.0,1445376.0,-0.020030496331552666,1226.3252014160157,3.592240643501282,0.7647656907637914,0.4400390625,613.1066538492838,941.0
42.0,434.94484066963196,512.0,-2.5376617908477783,-158.07981872558594,-14.901450157165527,0.0,0.0,0.0,0.0,1446912.0,-0.006089898509283861,1905.163505045573,3.5955265045166014,0.38338324626286824,0.34954427083333334,952.5396993001302,942.0
43.0,447.12451791763306,512.0,-3.3200464248657227,-198.5633544921875,-9.86880874633789,0.00390625,2.0,-798.6637573242188,235.5,1448448.0,-0.006357243051752448,279.9024876912435,3.5960461616516115,0.3562605182329814,0.28880208333333335,139.9089276631673,943.0
44.0,459.1863491535187,512.0,-1.730389952659607,-192.8492889404297,5.400531768798828,0.0,0.0,0.0,0.0,1449984.0,-0.010463826482494672,200.48223215738932,3.590333612759908,1.9200787723064423,0.5299479166666666,100.19474919637044,944.0
45.0,471.35229206085205,512.0,-1.95028555393219,-199.80079650878906,1.7553199529647827,0.0,0.0,0.0,0.0,1451520.0,-0.031555380842958884,212.58682301839193,3.580854312578837,3.3061914682388305,0.6352864583333333,106.22604726155599,945.0
46.0,483.30207204818726,512.0,-3.2068870067596436,-226.5571746826172,-9.258872032165527,0.001953125,1.0,-478.655029296875,97.0,1453056.0,0.031930538437639676,78.81512807210287,3.572081192334493,2.964539098739624,0.5760416666666667,39.403773880004884,946.0
47.0,495.3793227672577,512.0,-2.771061658859253,-226.6249542236328,-9.794058799743652,0.0,0.0,0.0,0.0,1454592.0,0.003855403683458765,65.75257975260416,3.565067108472188,2.3563778241475424,0.5754557291666667,32.84449450174967,947.0
48.0,507.31242656707764,512.0,-3.0795466899871826,-225.50286865234375,-7.5915093421936035,0.001953125,1.0,-986.609130859375,303.0,1456128.0,0.025430747664843996,40.89539744059245,3.5606743733088178,1.8842180967330933,0.6484375,20.43752244313558,948.0
49.0,519.3973677158356,512.0,-3.3573758602142334,-229.8572540283203,-12.33972454071045,0.001953125,1.0,-1584.0511474609375,465.0,1457664.0,0.024902399784574907,109.82695973714193,3.5581985235214235,1.3782069007555644,0.5702473958333333,54.90280036926269,949.0
50.0,531.3648536205292,512.0,-3.0955936908721924,-228.5521697998047,-7.378037929534912,0.001953125,1.0,-1510.3516845703125,483.0,1459200.0,0.02559053832665086,37.20620625813802,3.5559699138005576,1.618492885430654,0.5748697916666666,18.593134053548177,950.0,-1223.9876525878906,514.6840339734506,414.2,0.0,0.4,0.6,0.0
51.0,594.1327166557312,512.0,-2.5909903049468994,-226.8089599609375,-6.432182312011719,0.0,0.0,0.0,0.0,1460736.0,-0.03329004030674696,28.168010075887043,3.545245130856832,1.392336372534434,0.5915364583333333,14.01526247660319,951.0
52.0,2217.8672749996185,512.0,-2.4956791400909424,-222.5780487060547,-5.052389621734619,0.0,0.0,0.0,0.0,1462272.0,0.011547592313339313,39.56878554026286,3.534017833073934,1.3983094414075217,0.5486328125,19.760600153605143,952.0
53.0,2230.2818171977997,512.0,-3.4268147945404053,-228.0747833251953,-12.210110664367676,0.001953125,1.0,-486.66748046875,107.0,1463808.0,0.03505150439838568,383.8598932902018,3.531556328137716,0.6656789720058441,0.5428385416666667,191.92968139648437,953.0
54.0,2236.9000520706177,512.0,-3.4519004821777344,-227.678466796875,-5.343059539794922,0.00390625,2.0,-556.8592224121094,132.0,1465344.0,0.04087086909761031,46.553213882446286,3.5353551308314004,1.3084364702304205,0.5708333333333333,23.282124328613282,954.0
55.0,2249.580353498459,512.0,-3.366429090499878,-222.09315490722656,-12.79500961303711,0.001953125,1.0,-1218.5123291015625,321.0,1466880.0,0.060336117477466665,498.2245351155599,3.5367698669433594,0.6572106937567394,0.5341796875,249.13723754882812,955.0
56.0,2265.028657913208,512.0,-3.610340118408203,-225.97178649902344,-9.154620170593262,0.00390625,2.0,-891.5516967773438,243.5,1468416.0,0.035829033236950636,122.94383544921875,3.53477992216746,0.638506488998731,0.5117838541666667,61.47239977518718,956.0
57.0,2276.3218450546265,512.0,-3.3952529430389404,-232.1028594970703,-12.009154319763184,0.001953125,1.0,-1253.2459716796875,327.0,1469952.0,0.023042396859576306,303.0887959798177,3.5319568951924643,0.44613177676995597,0.49388020833333335,151.53212000528973,957.0
58.0,2289.858610391617,512.0,-3.597337484359741,-236.9870147705078,-14.885578155517578,0.001953125,1.0,-1226.1302490234375,293.0,1471488.0,0.019587229828660686,442.19703267415366,3.5276279211044312,0.33439979553222654,0.45514322916666666,221.08282725016275,958.0
59.0,2308.7769243717194,512.0,-3.618244171142578,-204.6757354736328,-22.600343704223633,0.001953125,1.0,-1829.2230224609375,503.0,1473024.0,-0.0014298202780385811,1272.06904296875,3.5227877537409467,0.21164328008890151,0.3811848958333333,635.9978708902995,959.0
60.0,2337.512698173523,512.0,-3.445378065109253,-230.999267578125,-13.593040466308594,0.001953125,1.0,-1363.23486328125,356.0,1474560.0,0.01379553001994888,244.90147043863934,3.5176658550898234,0.31513887345790864,0.4611328125,122.42935536702474,960.0,-1351.9466430664063,397.7661163722651,374.0,0.0,1.0,0.0,0.0
61.0,2451.3789258003235,512.0,-3.3470842838287354,-233.1295166015625,-10.84575366973877,0.001953125,1.0,-937.1181640625,274.0,1476096.0,0.012373282372330626,182.96626942952474,3.511729025840759,1.1245960344870884,0.46360677083333335,91.46039098103842,961.0
62.0,2478.349725484848,512.0,-3.5273678302764893,-228.9215087890625,-6.579309940338135,0.00390625,2.0,-849.0772094726562,235.5,1477632.0,-0.00046644996230800945,71.33364562988281,3.5026944398880007,0.3604384963711103,0.3791015625,35.63132902781169,962.0
63.0,2505.0518345832825,512.0,-3.752119779586792,-225.5667724609375,-11.66936206817627,0.00390625,2.0,-814.7940216064453,198.5,1479168.0,0.011324558748553197,317.87527720133465,3.492525855700175,0.24255996892849604,0.3824869791666667,158.91403732299804,963.0
64.0,2531.4194025993347,512.0,-3.5435075759887695,-229.0749969482422,-6.581227779388428,0.00390625,2.0,-824.2078552246094,224.0,1480704.0,0.002452192424486081,66.80073509216308,3.486848322550456,0.19280976603428523,0.34661458333333334,33.36795164744059,964.0
65.0,2558.0820095539093,512.0,-2.648635149002075,-198.45664978027344,-4.0207624435424805,0.001953125,1.0,-1069.96826171875,399.0,1482240.0,0.017555454994241396,150.5575075785319,3.4847398519515993,0.1536885807911555,0.3744140625,75.26146125793457,965.0
66.0,2584.44358086586,512.0,-3.949650526046753,-233.79359436035156,-4.6128621101379395,0.005859375,3.0,-616.3646647135416,148.0,1483776.0,-0.008646096506466468,38.5512814839681,3.483925382296244,0.1424285906056563,0.3121744791666667,19.23215535481771,966.0
67.0,2610.4369468688965,512.0,-3.773226499557495,-228.29920959472656,-2.2695162296295166,0.005859375,3.0,-570.2018737792969,141.0,1485312.0,0.005966975819319487,38.323543866475426,3.480504337946574,0.1602093331515789,0.3682942708333333,19.132934061686196,967.0
68.0,2636.2733223438263,512.0,-3.363340377807617,-225.04925537109375,-3.6833889484405518,0.00390625,2.0,-759.7412719726562,216.5,1486848.0,0.01024876091008385,40.35296058654785,3.47826406955719,0.18584398676951727,0.32805989583333334,20.151946385701496,968.0
69.0,2661.922663450241,512.0,-3.5145885944366455,-227.962646484375,-5.55984354019165,0.00390625,2.0,-698.9568176269531,173.0,1488384.0,0.010203107989703615,81.5619504292806,3.4766321738560992,0.09603512374063333,0.34375,40.756411997477215,969.0
70.0,2687.4326164722443,512.0,-4.2403130531311035,-237.78736877441406,-9.85468864440918,0.005859375,3.0,-683.6497192382812,154.0,1489920.0,-0.010596581331143776,151.72384033203124,3.47515602906545,0.2265092189113299,0.3169921875,75.81657257080079,970.0,-845.3999755859375,359.9007805893136,212.8,0.0,1.0,0.0,0.0
71.0,2757.8747339248657,512.0,-3.5774967670440674,-232.1879425048828,-6.052200794219971,0.00390625,2.0,-707.5419006347656,175.0,1491456.0,-0.003591677670677503,91.76263224283854,3.4716778993606567,0.10336820644636949,0.25416666666666665,45.84300765991211,971.0
72.0,2782.8450043201447,512.0,-3.421820878982544,-226.4940185546875,-4.576975345611572,0.00390625,2.0,-756.61279296875,213.5,1492992.0,0.015532478193442027,66.44909782409668,3.469154143333435,0.11884504693249862,0.29127604166666665,33.2053897857666,972.0
73.0,2806.719446182251,512.0,-3.4251983165740967,-229.2279815673828,-3.9002277851104736,0.00390625,2.0,-722.154541015625,194.0,1494528.0,-0.009276639840876063,42.29028968811035,3.4674572706222535,0.08595011929670969,0.23528645833333334,21.101193809509276,973.0
74.0,2834.369754076004,512.0,-2.6645824909210205,-200.1696319580078,-2.7266738414764404,0.001953125,1.0,-887.3544921875,313.0,1496064.0,0.005049950970957676,176.8020441691081,3.467934823036194,0.08651417860140403,0.20013020833333334,88.37139333089193,974.0
75.0,2862.4390239715576,512.0,-3.3770458698272705,-225.5194549560547,-2.1426620483398438,0.00390625,2.0,-618.4781188964844,154.5,1497600.0,0.000649688175568978,71.17736536661783,3.4670610109965008,0.09811244780818622,0.2838541666666667,35.55466200510661,975.0
76.0,2889.907638311386,512.0,-3.3704051971435547,-231.2254638671875,-10.0836763381958,0.001953125,1.0,-1156.6441650390625,293.0,1499136.0,-0.005394170681635539,441.4270284016927,3.466146198908488,0.12484421854217848,0.2505859375,220.6734603881836,976.0
77.0,2918.1121435165405,512.0,-3.56376051902771,-233.1160888671875,-13.62091064453125,0.001953125,1.0,-1053.0726318359375,265.0,1500672.0,-0.009763592761009932,717.7951090494792,3.4648773272832236,0.18325219800074896,0.28932291666666665,358.85314127604164,977.0
78.0,2946.190246105194,512.0,-3.298006772994995,-230.8020782470703,-9.443709373474121,0.001953125,1.0,-858.6492309570312,249.0,1502208.0,-0.009989125235006214,341.2110961914062,3.462256105740865,0.20628399898608527,0.30807291666666664,170.56093724568686,978.0
79.0,2974.1598885059357,512.0,-3.7107114791870117,-235.1900634765625,-8.744341850280762,0.00390625,2.0,-890.9178771972656,233.0,1503744.0,-0.011299330446248253,216.90256958007814,3.463567686080933,9.2185602063934,0.308203125,108.40535049438476,979.0
