update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
1.0,2.697061061859131,512.0,-7.7855305671691895,-137.668212890625,-102.38870239257812,0.01171875,6.0,-663.4835764567057,85.0,462336.0,-0.0161997030954808,11351.34951171875,1.9642170826594034,0.01715522095716248,0.195703125,5675.639029947916,301.0
2.0,4.784619092941284,512.0,-3.5269241333007812,-49.007659912109375,-37.510074615478516,0.0078125,4.0,-403.6459274291992,106.5,463872.0,-0.013743731907258432,3209.8701904296877,1.9673827846844991,0.024804923945339397,0.2064453125,1604.901700846354,302.0
3.0,6.7829813957214355,512.0,-3.6212728023529053,-49.584075927734375,-47.04425048828125,0.005859375,3.0,-580.2576192220052,154.33333333333334,465408.0,-0.005633419845253229,4776.0082600911455,1.9689027547836304,0.03569489202927798,0.3116536458333333,2387.978759765625,303.0
4.0,8.989746570587158,512.0,-4.307405471801758,-62.368595123291016,-52.31452941894531,0.005859375,3.0,-528.7810668945312,118.66666666666667,466944.0,-0.011052362450088064,4879.593326822916,1.9675285657246908,0.017333042982500046,0.20397135416666667,2439.765840657552,304.0
5.0,11.275125741958618,512.0,-6.208761215209961,-97.7054672241211,-85.5086669921875,0.0078125,4.0,-784.4351959228516,123.75,468480.0,-0.012914066947996617,12690.23134765625,1.9658100287119546,0.03213175533261771,0.23385416666666667,6345.083235677083,305.0
6.0,13.486435651779175,512.0,-2.726644277572632,-38.55048751831055,-29.813459396362305,0.005859375,3.0,-418.4647801717122,151.33333333333334,470016.0,0.013402642992635569,2759.9828369140623,1.9665027697881063,0.044300469034351406,0.342578125,1379.9851643880208,306.0
7.0,15.684568166732788,512.0,-5.626570224761963,-90.89250946044922,-68.00292205810547,0.0078125,4.0,-458.36949920654297,85.25,471552.0,0.01246703031162421,8373.804703776043,1.9667690436045329,0.043418276224595806,0.36373697916666664,4186.895239257812,307.0
8.0,17.900957345962524,512.0,-2.5456221103668213,-17.186227798461914,-29.57537841796875,0.00390625,2.0,-397.3933410644531,124.5,473088.0,-0.007056934013962746,1946.3642740885416,1.9688358386357625,0.020053921403208125,0.2349609375,973.1554016113281,308.0
9.0,20.190065383911133,512.0,-2.003415107727051,30.034936904907227,-37.92670822143555,0.0,0.0,0.0,0.0,474624.0,-0.011877198113749425,2423.059012858073,1.9725486596425374,0.016660761119176946,0.18860677083333333,1211.4978942871094,309.0
10.0,22.86368703842163,512.0,-1.4338359832763672,34.83417892456055,-27.4555606842041,0.0,0.0,0.0,0.0,476160.0,-0.0028733665434022746,914.4070353190104,1.9785122394561767,0.023108166037127377,0.24166666666666667,457.180859375,310.0,-621.5626831054688,74.76584136733274,170.2,1.0,0.0,0.0,1.0
11.0,35.109931230545044,512.0,-4.917047023773193,-84.45747375488281,-59.71909713745117,0.005859375,3.0,-668.8223063151041,129.33333333333334,477696.0,-0.010708043134460847,6503.98740234375,1.9808749636014302,0.016366264278379578,0.20247395833333334,3251.9632080078127,311.0
12.0,40.199987173080444,512.0,-2.321418523788452,-9.152514457702637,-25.890249252319336,0.00390625,2.0,-289.97191619873047,110.0,479232.0,-0.0008108924143016338,1712.2306640625,1.9835053563117981,0.02516298011954253,0.26100260416666665,856.0946858723959,312.0
13.0,44.55968117713928,512.0,-4.697372913360596,-62.440338134765625,-69.29100799560547,0.00390625,2.0,-1032.326271057129,227.5,480768.0,-0.013225078070536255,9969.8828125,1.9894171317418416,0.01639872551119576,0.176953125,4984.908154296875,313.0
14.0,47.13591957092285,512.0,-3.4526615142822266,-45.0635986328125,-42.69819259643555,0.00390625,2.0,-537.3660125732422,130.0,482304.0,-0.008052067101622621,4200.1015625,1.9979036450386047,0.03184104685788043,0.3092447916666667,2100.0227254231772,314.0
15.0,49.69846320152283,512.0,-2.0497562885284424,27.3953800201416,-38.87080383300781,0.0,0.0,0.0,0.0,483840.0,-0.008835364831611514,2068.137137858073,2.0036670366923013,0.019966860158213726,0.19759114583333334,1034.0397176106771,315.0
16.0,52.775229930877686,512.0,-4.089911937713623,-58.62143325805664,-52.3691291809082,0.00390625,2.0,-731.6541137695312,183.0,485376.0,-0.011027140434210499,4938.47265625,2.006693442662557,0.021454934003607682,0.22916666666666666,2469.205253092448,316.0
17.0,55.29457497596741,512.0,-5.54642915725708,-89.16202545166016,-76.6213607788086,0.00390625,2.0,-770.530029296875,125.0,486912.0,0.0020532346485803523,9186.009912109375,2.0122847398122152,0.026666700455825774,0.28046875,4592.986979166667,317.0
18.0,59.02402687072754,512.0,-5.214996814727783,-90.2373275756836,-70.93611907958984,0.005859375,3.0,-889.0980834960938,170.33333333333334,488448.0,-0.014525991383319099,7610.417561848958,2.0153200070063275,0.022885765422446032,0.24153645833333334,3805.1740234375,318.0
19.0,63.645976305007935,512.0,-5.014907360076904,-99.50687408447266,-66.60279083251953,0.00390625,2.0,-989.9838256835938,207.5,489984.0,-0.010577225095281998,5741.960660807292,2.0161768039067587,0.024306834582239388,0.2466796875,2870.949503580729,319.0
20.0,65.94693446159363,512.0,-3.7349021434783936,-46.608551025390625,-54.069828033447266,0.001953125,1.0,-1528.98486328125,379.0,491520.0,0.00068852372157077,5128.312044270833,2.017258373896281,0.02956854189784887,0.2892578125,2564.1364501953126,320.0,-1103.5848876953125,287.1625429710953,188.6,0.0,1.0,0.0,0.0
21.0,71.99520778656006,512.0,-4.2478346824646,-87.95858001708984,-44.19290542602539,0.005859375,3.0,-625.3819783528646,120.33333333333333,493056.0,-0.01195651392141978,3606.881591796875,2.020049214363098,0.019384932498602816,0.21100260416666666,1803.4086385091146,321.0
22.0,74.32797050476074,512.0,-2.3534762859344482,-11.63745403289795,-30.849014282226562,0.001953125,1.0,-809.4994506835938,205.0,494592.0,-0.004260296343515316,2216.6408813476564,2.027166962623596,0.014582463714759797,0.17786458333333333,1108.2959106445312,322.0
23.0,76.6303162574768,512.0,-4.762983322143555,-86.96002197265625,-59.79466247558594,0.00390625,2.0,-1020.5258483886719,134.5,496128.0,-0.01397270873033752,5713.758919270834,2.0365437507629394,0.017359232692979277,0.1900390625,2856.8451578776044,323.0
24.0,79.15526700019836,512.0,-4.5745978355407715,-98.8349380493164,-59.617340087890625,0.00390625,2.0,-1119.2254943847656,232.0,497664.0,-0.011863728674749533,5009.689518229166,2.045965544382731,0.0223914470950452,0.24694010416666667,2504.812394205729,324.0
25.0,82.04271340370178,512.0,-5.160930633544922,-109.48841094970703,-71.62049102783203,0.001953125,1.0,-1999.154296875,301.0,499200.0,-0.0025285407590369385,7887.5962890625,2.0512951453526815,0.023616432658551883,0.2618489583333333,3943.775105794271,325.0
26.0,85.12202501296997,512.0,-5.235579967498779,-111.54193115234375,-65.25846099853516,0.00390625,2.0,-751.3443298339844,140.0,500736.0,-0.007069166842848062,7269.377880859375,2.0543603181838987,0.014722627564333379,0.18704427083333333,3634.6613606770834,326.0
27.0,88.15887212753296,512.0,-3.6406242847442627,-77.4803695678711,-42.03647232055664,0.00390625,2.0,-788.5115966796875,208.0,502272.0,-0.005794900314261516,2680.998185221354,2.0595208009084067,0.013963647893009086,0.17486979166666666,1340.472676595052,327.0
28.0,90.68294978141785,512.0,-2.9933249950408936,-56.655914306640625,-34.66835403442383,0.00390625,2.0,-656.7124328613281,214.0,503808.0,-0.003476211087157329,2402.3355794270833,2.064929501215617,0.02241418594882513,0.2669270833333333,1201.143693033854,328.0
29.0,93.5055673122406,512.0,-4.066096782684326,-107.29178619384766,-43.81010818481445,0.00390625,2.0,-675.4847106933594,160.5,505344.0,-0.01723813923696677,2654.568436686198,2.067309196790059,0.025146931530131648,0.24798177083333334,1327.2463399251303,329.0
