update,time_sec,valid_steps,mean_reward,mean_return,mean_advantage,done_fraction,episodes_finished,mean_episode_return,mean_episode_length,total_env_steps,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,total_loss,num_updates
79.0,153.1329324245453,512.0,-3.7807114124298096,-116.42227935791016,-39.37403106689453,0.005859375,3.0,-546.1094258626302,131.33333333333334,121344.0,-0.0012229364986220995,971.0117207845052,1.964698851108551,0.007852366721878449,0.10013020833333333,485.4849822998047,79.0
80.0,155.55278491973877,512.0,-3.5413970947265625,-113.52874755859375,-35.69294357299805,0.005859375,3.0,-594.4147338867188,166.66666666666666,122880.0,-0.004479120423396429,835.2700826009115,1.9646284461021424,0.012367623685471093,0.1587890625,417.6109151204427,80.0,-436.9933166503906,0.0,93.0,0.0,1.0,0.0,1.0
81.0,158.7106008529663,512.0,-3.533540725708008,-113.78009796142578,-35.1519889831543,0.005859375,3.0,-589.5418090820312,165.33333333333334,124416.0,-0.0018869567352036635,854.1505147298177,1.9682040810585022,0.013044732003860797,0.178125,427.0536855061849,81.0
82.0,160.96849513053894,512.0,-3.9335944652557373,-120.73107147216797,-41.30684280395508,0.005859375,3.0,-593.3886515299479,141.0,125952.0,-0.002606077880288164,1047.517801920573,1.9702630480130514,0.005679464992135763,0.06920572916666666,523.7365834554037,82.0
83.0,163.22060894966125,512.0,-2.8407280445098877,-110.0519027709961,-29.82984733581543,0.001953125,1.0,-798.168701171875,239.0,127488.0,-0.0021865347710748515,553.8619984944661,1.975137436389923,0.010371868781900655,0.13046875,276.90906016031903,83.0
84.0,165.2666096687317,512.0,-2.4241926670074463,-103.2879409790039,-22.85093116760254,0.001953125,1.0,-702.04541015625,285.0,129024.0,-0.0016219434173156818,365.52862548828125,1.9798175970713296,0.00987945322218972,0.12858072916666666,182.74289245605468,84.0
85.0,167.38462257385254,512.0,-3.014756441116333,-110.0059585571289,-29.185754776000977,0.00390625,2.0,-558.0243377685547,157.0,130560.0,-0.007192926574498415,591.6958435058593,1.9860013524691265,0.011808824706046531,0.140625,295.82086893717445,85.0
86.0,169.31858158111572,512.0,-2.0967936515808105,-98.8152084350586,-17.168474197387695,0.001953125,1.0,-793.4883422851562,393.0,132096.0,-0.0031876580168803533,277.412863667806,1.9893867015838622,0.008528870642961314,0.11263020833333333,138.6833521525065,86.0
87.0,170.837415933609,512.0,-2.8502438068389893,-108.0088119506836,-26.18827247619629,0.00390625,2.0,-491.5517120361328,144.5,133632.0,-0.002099657788251837,537.580191040039,1.996168557802836,0.008913153580700358,0.11770833333333333,268.7680384318034,87.0
88.0,172.4287736415863,512.0,-2.2497024536132812,-101.6935806274414,-19.650781631469727,0.001953125,1.0,-855.6076049804688,376.0,135168.0,-0.002609577945743998,303.7421112060547,1.9995284914970397,0.009771144671443228,0.12845052083333333,151.84845275878905,88.0
89.0,174.06659865379333,512.0,-2.6946499347686768,-105.80120086669922,-23.552566528320312,0.00390625,2.0,-642.6406555175781,237.5,136704.0,-0.0034790894792725642,430.5008819580078,2.00515456199646,0.015340705790246526,0.19680989583333333,215.22691192626954,89.0
90.0,175.72667694091797,512.0,-2.813030958175659,-108.36614990234375,-25.337318420410156,0.00390625,2.0,-612.8312072753906,207.0,138240.0,-0.0033084603181729715,488.60919799804685,2.0059045871098835,0.018142356360719227,0.225390625,244.28123118082684,90.0,-517.2451171875,0.0,177.0,0.0,1.0,0.0,0.0
91.0,179.73648118972778,512.0,-2.4219655990600586,-105.47412109375,-22.26532554626465,0.001953125,1.0,-678.7420043945312,226.0,139776.0,-0.004772705802073081,360.5328887939453,2.009129198392232,0.009731162269599736,0.1296875,180.24158223470053,91.0
92.0,182.10480856895447,512.0,-2.1376545429229736,-100.92781829833984,-17.517345428466797,0.001953125,1.0,-673.9274291992188,303.0,141312.0,-0.0035754431349535785,279.08045501708983,2.007665252685547,0.009027651299644883,0.116796875,139.5165761311849,92.0
93.0,184.20608735084534,512.0,-2.421837568283081,-105.92435455322266,-22.227989196777344,0.001953125,1.0,-555.4108276367188,147.0,142848.0,-0.0014890849900742371,358.4529978434245,2.0019699255625407,0.01634804468873578,0.190234375,179.20498911539713,93.0
94.0,186.51883792877197,512.0,-2.550806999206543,-105.07495880126953,-20.727807998657227,0.00390625,2.0,-497.8603210449219,172.5,144384.0,-0.0018464700862144431,397.21924947102866,2.003526544570923,0.01112460774408343,0.14921875,198.5877451578776,94.0
95.0,188.3282904624939,512.0,-2.5118658542633057,-105.06378173828125,-20.012365341186523,0.00390625,2.0,-521.1669921875,189.0,145920.0,-0.0036982875938216847,358.4110809326172,2.0072296380996706,0.009349589662936827,0.123828125,179.18176930745443,95.0
96.0,190.2893946170807,512.0,-2.120124578475952,-102.61154174804688,-16.808643341064453,0.001953125,1.0,-759.8108520507812,339.0,147456.0,-0.0045807686944802604,258.8464009602865,2.015741237004598,0.016881714885433514,0.20768229166666666,129.3984619140625,96.0
97.0,192.40339422225952,512.0,-2.609011650085449,-107.3878402709961,-21.363195419311523,0.00390625,2.0,-496.24183654785156,167.5,148992.0,-0.004244257370010019,383.5283894856771,2.0231769323349,0.006137604976538568,0.07799479166666666,191.7397196451823,97.0
98.0,194.47135043144226,512.0,-2.6599113941192627,-108.8270263671875,-22.027605056762695,0.00390625,2.0,-544.9882354736328,183.5,150528.0,-0.004209369327872992,389.447954305013,2.0209853728612264,0.011750247313951452,0.1494140625,194.699560546875,98.0
99.0,196.0914490222931,512.0,-3.017893075942993,-111.7568359375,-24.21702766418457,0.005859375,3.0,-466.31931559244794,148.66666666666666,152064.0,-0.0012221852162232001,503.9629221598307,2.021933174133301,0.007835746606967101,0.0998046875,251.96001739501952,99.0
100.0,197.87976932525635,512.0,-2.615774631500244,-109.28081512451172,-20.993928909301758,0.00390625,2.0,-577.9834289550781,212.0,153600.0,-0.0021836082839096584,366.0971384684245,2.0210690259933473,0.010431446080716947,0.14029947916666666,183.02617390950522,100.0,-424.8231201171875,0.0,197.0,0.0,1.0,0.0,1.0
